GEO.id,GEO.id2,GEO.display-label,D001
Id,Id2,Geography,Total
1500000US245100702001,245100702001,"Block Group 1, Census Tract 702, Baltimore city, Maryland",274
1500000US245100702002,245100702002,"Block Group 2, Census Tract 702, Baltimore city, Maryland",355
1500000US245100702003,245100702003,"Block Group 3, Census Tract 702, Baltimore city, Maryland",372
1500000US245100702004,245100702004,"Block Group 4, Census Tract 702, Baltimore city, Maryland",249
1500000US245100702005,245100702005,"Block Group 5, Census Tract 702, Baltimore city, Maryland",333
1500000US245100703001,245100703001,"Block Group 1, Census Tract 703, Baltimore city, Maryland",310
1500000US245100703002,245100703002,"Block Group 2, Census Tract 703, Baltimore city, Maryland",294
1500000US245100704001,245100704001,"Block Group 1, Census Tract 704, Baltimore city, Maryland",73
1500000US245100704002,245100704002,"Block Group 2, Census Tract 704, Baltimore city, Maryland",198
1500000US245100704003,245100704003,"Block Group 3, Census Tract 704, Baltimore city, Maryland",311
1500000US245100801011,245100801011,"Block Group 1, Census Tract 801.01, Baltimore city, Maryland",279
1500000US245100801012,245100801012,"Block Group 2, Census Tract 801.01, Baltimore city, Maryland",336
1500000US245100801013,245100801013,"Block Group 3, Census Tract 801.01, Baltimore city, Maryland",457
1500000US245100801014,245100801014,"Block Group 4, Census Tract 801.01, Baltimore city, Maryland",400
1500000US245100801021,245100801021,"Block Group 1, Census Tract 801.02, Baltimore city, Maryland",337
1500000US245100801022,245100801022,"Block Group 2, Census Tract 801.02, Baltimore city, Maryland",592
1500000US245100802001,245100802001,"Block Group 1, Census Tract 802, Baltimore city, Maryland",208
1500000US245100802002,245100802002,"Block Group 2, Census Tract 802, Baltimore city, Maryland",265
1500000US245100802003,245100802003,"Block Group 3, Census Tract 802, Baltimore city, Maryland",302
1500000US245100803011,245100803011,"Block Group 1, Census Tract 803.01, Baltimore city, Maryland",230
1500000US245100803012,245100803012,"Block Group 2, Census Tract 803.01, Baltimore city, Maryland",410
1500000US245100803013,245100803013,"Block Group 3, Census Tract 803.01, Baltimore city, Maryland",393
1500000US245100803021,245100803021,"Block Group 1, Census Tract 803.02, Baltimore city, Maryland",221
1500000US245100803022,245100803022,"Block Group 2, Census Tract 803.02, Baltimore city, Maryland",268
1500000US245100803023,245100803023,"Block Group 3, Census Tract 803.02, Baltimore city, Maryland",340
1500000US245100803024,245100803024,"Block Group 4, Census Tract 803.02, Baltimore city, Maryland",497
1500000US245100804001,245100804001,"Block Group 1, Census Tract 804, Baltimore city, Maryland",414
1500000US245100804002,245100804002,"Block Group 2, Census Tract 804, Baltimore city, Maryland",396
1500000US245100805001,245100805001,"Block Group 1, Census Tract 805, Baltimore city, Maryland",231
1500000US245100805002,245100805002,"Block Group 2, Census Tract 805, Baltimore city, Maryland",294
1500000US245100805003,245100805003,"Block Group 3, Census Tract 805, Baltimore city, Maryland",210
1500000US245100806001,245100806001,"Block Group 1, Census Tract 806, Baltimore city, Maryland",336
1500000US245100806002,245100806002,"Block Group 2, Census Tract 806, Baltimore city, Maryland",407
1500000US245100806003,245100806003,"Block Group 3, Census Tract 806, Baltimore city, Maryland",201
1500000US245100806004,245100806004,"Block Group 4, Census Tract 806, Baltimore city, Maryland",463
1500000US245100807001,245100807001,"Block Group 1, Census Tract 807, Baltimore city, Maryland",408
1500000US245100807002,245100807002,"Block Group 2, Census Tract 807, Baltimore city, Maryland",318
1500000US245100808001,245100808001,"Block Group 1, Census Tract 808, Baltimore city, Maryland",197
1500000US245100808002,245100808002,"Block Group 2, Census Tract 808, Baltimore city, Maryland",634
1500000US245100901001,245100901001,"Block Group 1, Census Tract 901, Baltimore city, Maryland",471
1500000US245100901002,245100901002,"Block Group 2, Census Tract 901, Baltimore city, Maryland",290
1500000US245100901003,245100901003,"Block Group 3, Census Tract 901, Baltimore city, Maryland",457
1500000US245100901004,245100901004,"Block Group 4, Census Tract 901, Baltimore city, Maryland",343
1500000US245100901005,245100901005,"Block Group 5, Census Tract 901, Baltimore city, Maryland",322
1500000US245100902001,245100902001,"Block Group 1, Census Tract 902, Baltimore city, Maryland",643
1500000US245100902002,245100902002,"Block Group 2, Census Tract 902, Baltimore city, Maryland",636
1500000US245100903001,245100903001,"Block Group 1, Census Tract 903, Baltimore city, Maryland",254
1500000US245100903002,245100903002,"Block Group 2, Census Tract 903, Baltimore city, Maryland",585
1500000US245100903003,245100903003,"Block Group 3, Census Tract 903, Baltimore city, Maryland",403
1500000US245100903004,245100903004,"Block Group 4, Census Tract 903, Baltimore city, Maryland",869
1500000US245100904001,245100904001,"Block Group 1, Census Tract 904, Baltimore city, Maryland",515
1500000US245100904002,245100904002,"Block Group 2, Census Tract 904, Baltimore city, Maryland",288
1500000US245100905001,245100905001,"Block Group 1, Census Tract 905, Baltimore city, Maryland",278
1500000US245100905002,245100905002,"Block Group 2, Census Tract 905, Baltimore city, Maryland",557
1500000US245100906001,245100906001,"Block Group 1, Census Tract 906, Baltimore city, Maryland",318
1500000US245100906002,245100906002,"Block Group 2, Census Tract 906, Baltimore city, Maryland",468
1500000US245100906003,245100906003,"Block Group 3, Census Tract 906, Baltimore city, Maryland",235
1500000US245100906004,245100906004,"Block Group 4, Census Tract 906, Baltimore city, Maryland",351
1500000US245100907001,245100907001,"Block Group 1, Census Tract 907, Baltimore city, Maryland",450
1500000US245100907002,245100907002,"Block Group 2, Census Tract 907, Baltimore city, Maryland",302
1500000US245100907003,245100907003,"Block Group 3, Census Tract 907, Baltimore city, Maryland",449
1500000US245100907004,245100907004,"Block Group 4, Census Tract 907, Baltimore city, Maryland",282
1500000US245100908001,245100908001,"Block Group 1, Census Tract 908, Baltimore city, Maryland",282
1500000US245100908002,245100908002,"Block Group 2, Census Tract 908, Baltimore city, Maryland",278
1500000US245100908003,245100908003,"Block Group 3, Census Tract 908, Baltimore city, Maryland",290
1500000US245100908004,245100908004,"Block Group 4, Census Tract 908, Baltimore city, Maryland",476
1500000US245100908005,245100908005,"Block Group 5, Census Tract 908, Baltimore city, Maryland",260
1500000US245100909001,245100909001,"Block Group 1, Census Tract 909, Baltimore city, Maryland",260
1500000US245100909002,245100909002,"Block Group 2, Census Tract 909, Baltimore city, Maryland",333
1500000US245100909003,245100909003,"Block Group 3, Census Tract 909, Baltimore city, Maryland",351
1500000US245100909004,245100909004,"Block Group 4, Census Tract 909, Baltimore city, Maryland",489
1500000US245101001001,245101001001,"Block Group 1, Census Tract 1001, Baltimore city, Maryland",302
1500000US245101001002,245101001002,"Block Group 2, Census Tract 1001, Baltimore city, Maryland",332
1500000US245101001003,245101001003,"Block Group 3, Census Tract 1001, Baltimore city, Maryland",211
1500000US245101001004,245101001004,"Block Group 4, Census Tract 1001, Baltimore city, Maryland",268
1500000US245101002001,245101002001,"Block Group 1, Census Tract 1002, Baltimore city, Maryland",394
1500000US245101002002,245101002002,"Block Group 2, Census Tract 1002, Baltimore city, Maryland",604
1500000US245101002003,245101002003,"Block Group 3, Census Tract 1002, Baltimore city, Maryland",237
1500000US245101003001,245101003001,"Block Group 1, Census Tract 1003, Baltimore city, Maryland",0
1500000US245101101001,245101101001,"Block Group 1, Census Tract 1101, Baltimore city, Maryland",1488
1500000US245101101002,245101101002,"Block Group 2, Census Tract 1101, Baltimore city, Maryland",1000
1500000US245101102001,245101102001,"Block Group 1, Census Tract 1102, Baltimore city, Maryland",1585
1500000US245101102002,245101102002,"Block Group 2, Census Tract 1102, Baltimore city, Maryland",1211
1500000US245101102003,245101102003,"Block Group 3, Census Tract 1102, Baltimore city, Maryland",1347
1500000US245101201001,245101201001,"Block Group 1, Census Tract 1201, Baltimore city, Maryland",630
1500000US245101201002,245101201002,"Block Group 2, Census Tract 1201, Baltimore city, Maryland",569
1500000US245101201003,245101201003,"Block Group 3, Census Tract 1201, Baltimore city, Maryland",746
1500000US245101201004,245101201004,"Block Group 4, Census Tract 1201, Baltimore city, Maryland",1055
1500000US245101202011,245101202011,"Block Group 1, Census Tract 1202.01, Baltimore city, Maryland",575
1500000US245101202012,245101202012,"Block Group 2, Census Tract 1202.01, Baltimore city, Maryland",515
1500000US245101202021,245101202021,"Block Group 1, Census Tract 1202.02, Baltimore city, Maryland",1
1500000US245101202022,245101202022,"Block Group 2, Census Tract 1202.02, Baltimore city, Maryland",504
1500000US245101202023,245101202023,"Block Group 3, Census Tract 1202.02, Baltimore city, Maryland",351
1500000US245101202024,245101202024,"Block Group 4, Census Tract 1202.02, Baltimore city, Maryland",908
1500000US245101202025,245101202025,"Block Group 5, Census Tract 1202.02, Baltimore city, Maryland",772
1500000US245101203001,245101203001,"Block Group 1, Census Tract 1203, Baltimore city, Maryland",476
1500000US245101203002,245101203002,"Block Group 2, Census Tract 1203, Baltimore city, Maryland",406
1500000US245101203003,245101203003,"Block Group 3, Census Tract 1203, Baltimore city, Maryland",354
1500000US245101203004,245101203004,"Block Group 4, Census Tract 1203, Baltimore city, Maryland",750
1500000US245101204001,245101204001,"Block Group 1, Census Tract 1204, Baltimore city, Maryland",432
1500000US245101204002,245101204002,"Block Group 2, Census Tract 1204, Baltimore city, Maryland",523
1500000US245101205001,245101205001,"Block Group 1, Census Tract 1205, Baltimore city, Maryland",489
1500000US245101205002,245101205002,"Block Group 2, Census Tract 1205, Baltimore city, Maryland",682
1500000US245101206001,245101206001,"Block Group 1, Census Tract 1206, Baltimore city, Maryland",577
1500000US245101206002,245101206002,"Block Group 2, Census Tract 1206, Baltimore city, Maryland",741
1500000US245101206003,245101206003,"Block Group 3, Census Tract 1206, Baltimore city, Maryland",719
1500000US245101207001,245101207001,"Block Group 1, Census Tract 1207, Baltimore city, Maryland",393
1500000US245101207002,245101207002,"Block Group 2, Census Tract 1207, Baltimore city, Maryland",497
1500000US245101207003,245101207003,"Block Group 3, Census Tract 1207, Baltimore city, Maryland",372
1500000US245101301001,245101301001,"Block Group 1, Census Tract 1301, Baltimore city, Maryland",343
1500000US245101301002,245101301002,"Block Group 2, Census Tract 1301, Baltimore city, Maryland",517
1500000US245101301003,245101301003,"Block Group 3, Census Tract 1301, Baltimore city, Maryland",557
1500000US245101301004,245101301004,"Block Group 4, Census Tract 1301, Baltimore city, Maryland",367
1500000US245101302001,245101302001,"Block Group 1, Census Tract 1302, Baltimore city, Maryland",429
1500000US245101302002,245101302002,"Block Group 2, Census Tract 1302, Baltimore city, Maryland",385
1500000US245101302003,245101302003,"Block Group 3, Census Tract 1302, Baltimore city, Maryland",414
1500000US245101302004,245101302004,"Block Group 4, Census Tract 1302, Baltimore city, Maryland",345
1500000US245101303001,245101303001,"Block Group 1, Census Tract 1303, Baltimore city, Maryland",475
1500000US245101303002,245101303002,"Block Group 2, Census Tract 1303, Baltimore city, Maryland",404
1500000US245101303003,245101303003,"Block Group 3, Census Tract 1303, Baltimore city, Maryland",499
1500000US245101304001,245101304001,"Block Group 1, Census Tract 1304, Baltimore city, Maryland",327
1500000US245101304002,245101304002,"Block Group 2, Census Tract 1304, Baltimore city, Maryland",432
1500000US245101304003,245101304003,"Block Group 3, Census Tract 1304, Baltimore city, Maryland",372
1500000US245101306001,245101306001,"Block Group 1, Census Tract 1306, Baltimore city, Maryland",523
1500000US245101306002,245101306002,"Block Group 2, Census Tract 1306, Baltimore city, Maryland",515
1500000US245101306003,245101306003,"Block Group 3, Census Tract 1306, Baltimore city, Maryland",443
1500000US245101306004,245101306004,"Block Group 4, Census Tract 1306, Baltimore city, Maryland",509
1500000US245101307001,245101307001,"Block Group 1, Census Tract 1307, Baltimore city, Maryland",434
1500000US245101307002,245101307002,"Block Group 2, Census Tract 1307, Baltimore city, Maryland",501
1500000US245101307003,245101307003,"Block Group 3, Census Tract 1307, Baltimore city, Maryland",363
1500000US245101307004,245101307004,"Block Group 4, Census Tract 1307, Baltimore city, Maryland",434
1500000US245101307005,245101307005,"Block Group 5, Census Tract 1307, Baltimore city, Maryland",611
1500000US245101307006,245101307006,"Block Group 6, Census Tract 1307, Baltimore city, Maryland",552
1500000US245101308031,245101308031,"Block Group 1, Census Tract 1308.03, Baltimore city, Maryland",342
1500000US245101308032,245101308032,"Block Group 2, Census Tract 1308.03, Baltimore city, Maryland",584
1500000US245101308033,245101308033,"Block Group 3, Census Tract 1308.03, Baltimore city, Maryland",480
1500000US245101308041,245101308041,"Block Group 1, Census Tract 1308.04, Baltimore city, Maryland",461
1500000US245101308042,245101308042,"Block Group 2, Census Tract 1308.04, Baltimore city, Maryland",538
1500000US245101308051,245101308051,"Block Group 1, Census Tract 1308.05, Baltimore city, Maryland",611
1500000US245101308061,245101308061,"Block Group 1, Census Tract 1308.06, Baltimore city, Maryland",741
1500000US245101401001,245101401001,"Block Group 1, Census Tract 1401, Baltimore city, Maryland",716
1500000US245101401002,245101401002,"Block Group 2, Census Tract 1401, Baltimore city, Maryland",603
1500000US245101401003,245101401003,"Block Group 3, Census Tract 1401, Baltimore city, Maryland",643
1500000US245101401004,245101401004,"Block Group 4, Census Tract 1401, Baltimore city, Maryland",921
1500000US245101402001,245101402001,"Block Group 1, Census Tract 1402, Baltimore city, Maryland",405
1500000US245101402002,245101402002,"Block Group 2, Census Tract 1402, Baltimore city, Maryland",532
1500000US245101402003,245101402003,"Block Group 3, Census Tract 1402, Baltimore city, Maryland",209
1500000US245101402004,245101402004,"Block Group 4, Census Tract 1402, Baltimore city, Maryland",286
1500000US245101403001,245101403001,"Block Group 1, Census Tract 1403, Baltimore city, Maryland",374
1500000US245101403002,245101403002,"Block Group 2, Census Tract 1403, Baltimore city, Maryland",312
1500000US245101403003,245101403003,"Block Group 3, Census Tract 1403, Baltimore city, Maryland",432
1500000US245101403004,245101403004,"Block Group 4, Census Tract 1403, Baltimore city, Maryland",465
1500000US245101501001,245101501001,"Block Group 1, Census Tract 1501, Baltimore city, Maryland",329
1500000US245101501002,245101501002,"Block Group 2, Census Tract 1501, Baltimore city, Maryland",517
1500000US245101501003,245101501003,"Block Group 3, Census Tract 1501, Baltimore city, Maryland",634
1500000US245101502001,245101502001,"Block Group 1, Census Tract 1502, Baltimore city, Maryland",448
1500000US245101502002,245101502002,"Block Group 2, Census Tract 1502, Baltimore city, Maryland",394
1500000US245101502003,245101502003,"Block Group 3, Census Tract 1502, Baltimore city, Maryland",579
1500000US245101503001,245101503001,"Block Group 1, Census Tract 1503, Baltimore city, Maryland",377
1500000US245101503002,245101503002,"Block Group 2, Census Tract 1503, Baltimore city, Maryland",328
1500000US245101503003,245101503003,"Block Group 3, Census Tract 1503, Baltimore city, Maryland",481
1500000US245101504001,245101504001,"Block Group 1, Census Tract 1504, Baltimore city, Maryland",357
1500000US245101504002,245101504002,"Block Group 2, Census Tract 1504, Baltimore city, Maryland",586
1500000US245101504003,245101504003,"Block Group 3, Census Tract 1504, Baltimore city, Maryland",694
1500000US245101505001,245101505001,"Block Group 1, Census Tract 1505, Baltimore city, Maryland",429
1500000US245101505002,245101505002,"Block Group 2, Census Tract 1505, Baltimore city, Maryland",328
1500000US245101506001,245101506001,"Block Group 1, Census Tract 1506, Baltimore city, Maryland",356
1500000US245101506002,245101506002,"Block Group 2, Census Tract 1506, Baltimore city, Maryland",269
1500000US245101506003,245101506003,"Block Group 3, Census Tract 1506, Baltimore city, Maryland",283
1500000US245101506004,245101506004,"Block Group 4, Census Tract 1506, Baltimore city, Maryland",215
1500000US245101506005,245101506005,"Block Group 5, Census Tract 1506, Baltimore city, Maryland",437
1500000US245101507011,245101507011,"Block Group 1, Census Tract 1507.01, Baltimore city, Maryland",312
1500000US245101507012,245101507012,"Block Group 2, Census Tract 1507.01, Baltimore city, Maryland",237
1500000US245101507013,245101507013,"Block Group 3, Census Tract 1507.01, Baltimore city, Maryland",267
1500000US245101507021,245101507021,"Block Group 1, Census Tract 1507.02, Baltimore city, Maryland",474
1500000US245101507022,245101507022,"Block Group 2, Census Tract 1507.02, Baltimore city, Maryland",344
1500000US245101507023,245101507023,"Block Group 3, Census Tract 1507.02, Baltimore city, Maryland",270
1500000US245101508001,245101508001,"Block Group 1, Census Tract 1508, Baltimore city, Maryland",406
1500000US245101508002,245101508002,"Block Group 2, Census Tract 1508, Baltimore city, Maryland",495
1500000US245101508003,245101508003,"Block Group 3, Census Tract 1508, Baltimore city, Maryland",600
1500000US245101508004,245101508004,"Block Group 4, Census Tract 1508, Baltimore city, Maryland",247
1500000US245101508005,245101508005,"Block Group 5, Census Tract 1508, Baltimore city, Maryland",390
1500000US245101508006,245101508006,"Block Group 6, Census Tract 1508, Baltimore city, Maryland",320
1500000US245101509001,245101509001,"Block Group 1, Census Tract 1509, Baltimore city, Maryland",476
1500000US245101509002,245101509002,"Block Group 2, Census Tract 1509, Baltimore city, Maryland",441
1500000US245101509003,245101509003,"Block Group 3, Census Tract 1509, Baltimore city, Maryland",229
1500000US245101509004,245101509004,"Block Group 4, Census Tract 1509, Baltimore city, Maryland",411
1500000US245101510001,245101510001,"Block Group 1, Census Tract 1510, Baltimore city, Maryland",253
1500000US245101510002,245101510002,"Block Group 2, Census Tract 1510, Baltimore city, Maryland",533
1500000US245101510003,245101510003,"Block Group 3, Census Tract 1510, Baltimore city, Maryland",248
1500000US245101510004,245101510004,"Block Group 4, Census Tract 1510, Baltimore city, Maryland",224
1500000US245101510005,245101510005,"Block Group 5, Census Tract 1510, Baltimore city, Maryland",511
1500000US245101510006,245101510006,"Block Group 6, Census Tract 1510, Baltimore city, Maryland",296
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",274
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",346
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",955
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",430
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",345
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",314
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",582
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",898
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",189
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",340
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",267
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",351
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",623
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",431
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",174
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",438
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",376
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",167
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",221
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",699
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",469
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",414
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",328
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",601
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",340
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",491
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",245
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",476
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",387
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",619
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",497
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",289
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",322
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",347
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",430
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",252
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",443
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",334
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",440
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",280
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",230
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",370
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",288
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",539
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",230
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",245
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",375
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",553
1500000US245101608012,245101608012,"Block Group 2, Census Tract 1608.01, Baltimore city, Maryland",246
1500000US245101608013,245101608013,"Block Group 3, Census Tract 1608.01, Baltimore city, Maryland",269
1500000US245101608014,245101608014,"Block Group 4, Census Tract 1608.01, Baltimore city, Maryland",288
1500000US245101608021,245101608021,"Block Group 1, Census Tract 1608.02, Baltimore city, Maryland",401
1500000US245101608022,245101608022,"Block Group 2, Census Tract 1608.02, Baltimore city, Maryland",354
1500000US245101608023,245101608023,"Block Group 3, Census Tract 1608.02, Baltimore city, Maryland",468
1500000US245101701001,245101701001,"Block Group 1, Census Tract 1701, Baltimore city, Maryland",626
1500000US245101701002,245101701002,"Block Group 2, Census Tract 1701, Baltimore city, Maryland",339
1500000US245101702001,245101702001,"Block Group 1, Census Tract 1702, Baltimore city, Maryland",986
1500000US245101702002,245101702002,"Block Group 2, Census Tract 1702, Baltimore city, Maryland",441
1500000US245101702003,245101702003,"Block Group 3, Census Tract 1702, Baltimore city, Maryland",353
1500000US245101703001,245101703001,"Block Group 1, Census Tract 1703, Baltimore city, Maryland",744
1500000US245101703002,245101703002,"Block Group 2, Census Tract 1703, Baltimore city, Maryland",500
1500000US245101801001,245101801001,"Block Group 1, Census Tract 1801, Baltimore city, Maryland",504
1500000US245101801002,245101801002,"Block Group 2, Census Tract 1801, Baltimore city, Maryland",578
1500000US245101802001,245101802001,"Block Group 1, Census Tract 1802, Baltimore city, Maryland",254
1500000US245101802002,245101802002,"Block Group 2, Census Tract 1802, Baltimore city, Maryland",330
1500000US245101803001,245101803001,"Block Group 1, Census Tract 1803, Baltimore city, Maryland",484
1500000US245101803002,245101803002,"Block Group 2, Census Tract 1803, Baltimore city, Maryland",705
1500000US245101901001,245101901001,"Block Group 1, Census Tract 1901, Baltimore city, Maryland",287
1500000US245101901002,245101901002,"Block Group 2, Census Tract 1901, Baltimore city, Maryland",421
1500000US245101901003,245101901003,"Block Group 3, Census Tract 1901, Baltimore city, Maryland",540
1500000US245101902001,245101902001,"Block Group 1, Census Tract 1902, Baltimore city, Maryland",524
1500000US245101902002,245101902002,"Block Group 2, Census Tract 1902, Baltimore city, Maryland",641
1500000US245101903001,245101903001,"Block Group 1, Census Tract 1903, Baltimore city, Maryland",297
1500000US245101903002,245101903002,"Block Group 2, Census Tract 1903, Baltimore city, Maryland",498
