GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
1500000US245102703022,245102703022,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",889,889,889,0,0,0
1500000US245102704011,245102704011,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",1969,1969,1969,0,0,0
1500000US245102704012,245102704012,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",1420,1420,1420,0,0,0
1500000US245102704013,245102704013,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",1199,1199,1199,0,0,0
1500000US245102704014,245102704014,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",824,824,824,0,0,0
1500000US245102704021,245102704021,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",677,677,677,0,0,0
1500000US245102704022,245102704022,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",701,701,701,0,0,0
1500000US245102704023,245102704023,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",641,641,641,0,0,0
1500000US245102704024,245102704024,"Block Group 4, Census Tract 2704.02, Baltimore city, Maryland",1210,1210,1210,0,0,0
1500000US245102705011,245102705011,"Block Group 1, Census Tract 2705.01, Baltimore city, Maryland",754,754,754,0,0,0
1500000US245102705012,245102705012,"Block Group 2, Census Tract 2705.01, Baltimore city, Maryland",901,901,901,0,0,0
1500000US245102705013,245102705013,"Block Group 3, Census Tract 2705.01, Baltimore city, Maryland",1180,1180,1180,0,0,0
1500000US245102705014,245102705014,"Block Group 4, Census Tract 2705.01, Baltimore city, Maryland",1585,1585,1585,0,0,0
1500000US245102705021,245102705021,"Block Group 1, Census Tract 2705.02, Baltimore city, Maryland",995,995,995,0,0,0
1500000US245102705022,245102705022,"Block Group 2, Census Tract 2705.02, Baltimore city, Maryland",1308,1308,1308,0,0,0
1500000US245102705023,245102705023,"Block Group 3, Census Tract 2705.02, Baltimore city, Maryland",970,970,970,0,0,0
1500000US245102705024,245102705024,"Block Group 4, Census Tract 2705.02, Baltimore city, Maryland",1088,1088,1088,0,0,0
1500000US245102706001,245102706001,"Block Group 1, Census Tract 2706, Baltimore city, Maryland",542,542,542,0,0,0
1500000US245102706002,245102706002,"Block Group 2, Census Tract 2706, Baltimore city, Maryland",865,865,865,0,0,0
1500000US245102706003,245102706003,"Block Group 3, Census Tract 2706, Baltimore city, Maryland",971,971,971,0,0,0
1500000US245102706004,245102706004,"Block Group 4, Census Tract 2706, Baltimore city, Maryland",947,947,947,0,0,0
1500000US245102706005,245102706005,"Block Group 5, Census Tract 2706, Baltimore city, Maryland",638,638,638,0,0,0
1500000US245102706006,245102706006,"Block Group 6, Census Tract 2706, Baltimore city, Maryland",642,642,642,0,0,0
1500000US245102707011,245102707011,"Block Group 1, Census Tract 2707.01, Baltimore city, Maryland",2583,2583,2583,0,0,0
1500000US245102707021,245102707021,"Block Group 1, Census Tract 2707.02, Baltimore city, Maryland",685,685,685,0,0,0
1500000US245102707022,245102707022,"Block Group 2, Census Tract 2707.02, Baltimore city, Maryland",824,824,824,0,0,0
1500000US245102707023,245102707023,"Block Group 3, Census Tract 2707.02, Baltimore city, Maryland",824,824,824,0,0,0
1500000US245102707031,245102707031,"Block Group 1, Census Tract 2707.03, Baltimore city, Maryland",933,933,933,0,0,0
1500000US245102707032,245102707032,"Block Group 2, Census Tract 2707.03, Baltimore city, Maryland",993,993,993,0,0,0
1500000US245102707033,245102707033,"Block Group 3, Census Tract 2707.03, Baltimore city, Maryland",972,972,972,0,0,0
1500000US245102708011,245102708011,"Block Group 1, Census Tract 2708.01, Baltimore city, Maryland",954,954,954,0,0,0
1500000US245102708012,245102708012,"Block Group 2, Census Tract 2708.01, Baltimore city, Maryland",943,943,943,0,0,0
1500000US245102708013,245102708013,"Block Group 3, Census Tract 2708.01, Baltimore city, Maryland",897,897,897,0,0,0
1500000US245102708014,245102708014,"Block Group 4, Census Tract 2708.01, Baltimore city, Maryland",1257,1257,1257,0,0,0
1500000US245102708021,245102708021,"Block Group 1, Census Tract 2708.02, Baltimore city, Maryland",856,856,856,0,0,0
1500000US245102708022,245102708022,"Block Group 2, Census Tract 2708.02, Baltimore city, Maryland",1162,1162,1162,0,0,0
1500000US245102708023,245102708023,"Block Group 3, Census Tract 2708.02, Baltimore city, Maryland",759,759,759,0,0,0
1500000US245102708024,245102708024,"Block Group 4, Census Tract 2708.02, Baltimore city, Maryland",1370,1370,1370,0,0,0
1500000US245102708025,245102708025,"Block Group 5, Census Tract 2708.02, Baltimore city, Maryland",845,845,845,0,0,0
1500000US245102708031,245102708031,"Block Group 1, Census Tract 2708.03, Baltimore city, Maryland",2571,2571,2571,0,0,0
1500000US245102708032,245102708032,"Block Group 2, Census Tract 2708.03, Baltimore city, Maryland",1679,1679,1679,0,0,0
1500000US245102708033,245102708033,"Block Group 3, Census Tract 2708.03, Baltimore city, Maryland",2018,2018,2018,0,0,0
1500000US245102708041,245102708041,"Block Group 1, Census Tract 2708.04, Baltimore city, Maryland",976,976,976,0,0,0
1500000US245102708042,245102708042,"Block Group 2, Census Tract 2708.04, Baltimore city, Maryland",589,589,589,0,0,0
1500000US245102708043,245102708043,"Block Group 3, Census Tract 2708.04, Baltimore city, Maryland",632,632,632,0,0,0
1500000US245102708044,245102708044,"Block Group 4, Census Tract 2708.04, Baltimore city, Maryland",607,607,607,0,0,0
1500000US245102708051,245102708051,"Block Group 1, Census Tract 2708.05, Baltimore city, Maryland",1038,1038,1038,0,0,0
1500000US245102708052,245102708052,"Block Group 2, Census Tract 2708.05, Baltimore city, Maryland",924,924,924,0,0,0
1500000US245102708053,245102708053,"Block Group 3, Census Tract 2708.05, Baltimore city, Maryland",1011,1011,1011,0,0,0
1500000US245102708054,245102708054,"Block Group 4, Census Tract 2708.05, Baltimore city, Maryland",988,988,988,0,0,0
1500000US245102708055,245102708055,"Block Group 5, Census Tract 2708.05, Baltimore city, Maryland",991,991,991,0,0,0
1500000US245102709011,245102709011,"Block Group 1, Census Tract 2709.01, Baltimore city, Maryland",955,955,955,0,0,0
1500000US245102709012,245102709012,"Block Group 2, Census Tract 2709.01, Baltimore city, Maryland",1128,1128,1128,0,0,0
1500000US245102709013,245102709013,"Block Group 3, Census Tract 2709.01, Baltimore city, Maryland",1960,1960,1960,0,0,0
1500000US245102709021,245102709021,"Block Group 1, Census Tract 2709.02, Baltimore city, Maryland",1871,1871,1871,0,0,0
1500000US245102709022,245102709022,"Block Group 2, Census Tract 2709.02, Baltimore city, Maryland",1339,1339,1339,0,0,0
1500000US245102709023,245102709023,"Block Group 3, Census Tract 2709.02, Baltimore city, Maryland",1544,1544,1544,0,0,0
1500000US245102709031,245102709031,"Block Group 1, Census Tract 2709.03, Baltimore city, Maryland",2460,2460,2460,0,0,0
1500000US245102709032,245102709032,"Block Group 2, Census Tract 2709.03, Baltimore city, Maryland",1248,1248,1248,0,0,0
1500000US245102709033,245102709033,"Block Group 3, Census Tract 2709.03, Baltimore city, Maryland",895,895,895,0,0,0
1500000US245102710011,245102710011,"Block Group 1, Census Tract 2710.01, Baltimore city, Maryland",819,819,819,0,0,0
1500000US245102710012,245102710012,"Block Group 2, Census Tract 2710.01, Baltimore city, Maryland",558,558,558,0,0,0
1500000US245102710013,245102710013,"Block Group 3, Census Tract 2710.01, Baltimore city, Maryland",921,921,921,0,0,0
1500000US245102710021,245102710021,"Block Group 1, Census Tract 2710.02, Baltimore city, Maryland",1206,1206,1206,0,0,0
1500000US245102710022,245102710022,"Block Group 2, Census Tract 2710.02, Baltimore city, Maryland",676,676,676,0,0,0
1500000US245102710023,245102710023,"Block Group 3, Census Tract 2710.02, Baltimore city, Maryland",566,566,566,0,0,0
1500000US245102710024,245102710024,"Block Group 4, Census Tract 2710.02, Baltimore city, Maryland",775,775,775,0,0,0
1500000US245102710025,245102710025,"Block Group 5, Census Tract 2710.02, Baltimore city, Maryland",909,909,909,0,0,0
1500000US245102711011,245102711011,"Block Group 1, Census Tract 2711.01, Baltimore city, Maryland",1045,1045,1045,0,0,0
1500000US245102711012,245102711012,"Block Group 2, Census Tract 2711.01, Baltimore city, Maryland",15,15,15,0,0,0
1500000US245102711013,245102711013,"Block Group 3, Census Tract 2711.01, Baltimore city, Maryland",986,986,986,0,0,0
1500000US245102711021,245102711021,"Block Group 1, Census Tract 2711.02, Baltimore city, Maryland",3636,3636,3636,0,0,0
1500000US245102711022,245102711022,"Block Group 2, Census Tract 2711.02, Baltimore city, Maryland",889,889,889,0,0,0
1500000US245102712001,245102712001,"Block Group 1, Census Tract 2712, Baltimore city, Maryland",660,660,660,0,0,0
1500000US245102712002,245102712002,"Block Group 2, Census Tract 2712, Baltimore city, Maryland",1231,1231,1231,0,0,0
1500000US245102712003,245102712003,"Block Group 3, Census Tract 2712, Baltimore city, Maryland",974,974,974,0,0,0
1500000US245102712004,245102712004,"Block Group 4, Census Tract 2712, Baltimore city, Maryland",932,932,932,0,0,0
1500000US245102712005,245102712005,"Block Group 5, Census Tract 2712, Baltimore city, Maryland",1008,1008,1008,0,0,0
1500000US245102712006,245102712006,"Block Group 6, Census Tract 2712, Baltimore city, Maryland",1298,1298,1298,0,0,0
1500000US245102713001,245102713001,"Block Group 1, Census Tract 2713, Baltimore city, Maryland",1426,1426,1426,0,0,0
1500000US245102713002,245102713002,"Block Group 2, Census Tract 2713, Baltimore city, Maryland",558,558,558,0,0,0
1500000US245102713003,245102713003,"Block Group 3, Census Tract 2713, Baltimore city, Maryland",807,807,807,0,0,0
1500000US245102714001,245102714001,"Block Group 1, Census Tract 2714, Baltimore city, Maryland",836,836,836,0,0,0
1500000US245102714002,245102714002,"Block Group 2, Census Tract 2714, Baltimore city, Maryland",1237,1237,1237,0,0,0
1500000US245102714003,245102714003,"Block Group 3, Census Tract 2714, Baltimore city, Maryland",1657,1657,1657,0,0,0
1500000US245102715011,245102715011,"Block Group 1, Census Tract 2715.01, Baltimore city, Maryland",708,708,708,0,0,0
1500000US245102715012,245102715012,"Block Group 2, Census Tract 2715.01, Baltimore city, Maryland",525,525,525,0,0,0
1500000US245102715013,245102715013,"Block Group 3, Census Tract 2715.01, Baltimore city, Maryland",693,693,693,0,0,0
1500000US245102715014,245102715014,"Block Group 4, Census Tract 2715.01, Baltimore city, Maryland",1050,1050,1050,0,0,0
1500000US245102715015,245102715015,"Block Group 5, Census Tract 2715.01, Baltimore city, Maryland",1207,1207,1207,0,0,0
1500000US245102715031,245102715031,"Block Group 1, Census Tract 2715.03, Baltimore city, Maryland",856,856,856,0,0,0
1500000US245102716001,245102716001,"Block Group 1, Census Tract 2716, Baltimore city, Maryland",773,773,773,0,0,0
1500000US245102716002,245102716002,"Block Group 2, Census Tract 2716, Baltimore city, Maryland",884,884,884,0,0,0
1500000US245102716003,245102716003,"Block Group 3, Census Tract 2716, Baltimore city, Maryland",740,740,740,0,0,0
1500000US245102716004,245102716004,"Block Group 4, Census Tract 2716, Baltimore city, Maryland",870,870,870,0,0,0
1500000US245102716005,245102716005,"Block Group 5, Census Tract 2716, Baltimore city, Maryland",466,466,466,0,0,0
1500000US245102716006,245102716006,"Block Group 6, Census Tract 2716, Baltimore city, Maryland",790,790,790,0,0,0
1500000US245102717001,245102717001,"Block Group 1, Census Tract 2717, Baltimore city, Maryland",452,452,452,0,0,0
1500000US245102717002,245102717002,"Block Group 2, Census Tract 2717, Baltimore city, Maryland",940,940,940,0,0,0
1500000US245102717003,245102717003,"Block Group 3, Census Tract 2717, Baltimore city, Maryland",971,971,971,0,0,0
1500000US245102717004,245102717004,"Block Group 4, Census Tract 2717, Baltimore city, Maryland",1402,1402,1402,0,0,0
1500000US245102717005,245102717005,"Block Group 5, Census Tract 2717, Baltimore city, Maryland",1340,1340,1340,0,0,0
1500000US245102717006,245102717006,"Block Group 6, Census Tract 2717, Baltimore city, Maryland",543,543,543,0,0,0
1500000US245102718011,245102718011,"Block Group 1, Census Tract 2718.01, Baltimore city, Maryland",783,783,783,0,0,0
1500000US245102718012,245102718012,"Block Group 2, Census Tract 2718.01, Baltimore city, Maryland",1046,1046,1046,0,0,0
1500000US245102718013,245102718013,"Block Group 3, Census Tract 2718.01, Baltimore city, Maryland",1346,1346,1346,0,0,0
1500000US245102718021,245102718021,"Block Group 1, Census Tract 2718.02, Baltimore city, Maryland",458,458,458,0,0,0
1500000US245102718022,245102718022,"Block Group 2, Census Tract 2718.02, Baltimore city, Maryland",608,608,608,0,0,0
1500000US245102718023,245102718023,"Block Group 3, Census Tract 2718.02, Baltimore city, Maryland",717,717,717,0,0,0
1500000US245102718024,245102718024,"Block Group 4, Census Tract 2718.02, Baltimore city, Maryland",1210,1210,1210,0,0,0
1500000US245102719001,245102719001,"Block Group 1, Census Tract 2719, Baltimore city, Maryland",746,746,746,0,0,0
1500000US245102719002,245102719002,"Block Group 2, Census Tract 2719, Baltimore city, Maryland",672,672,672,0,0,0
1500000US245102719003,245102719003,"Block Group 3, Census Tract 2719, Baltimore city, Maryland",829,829,829,0,0,0
1500000US245102719004,245102719004,"Block Group 4, Census Tract 2719, Baltimore city, Maryland",733,733,733,0,0,0
1500000US245102719005,245102719005,"Block Group 5, Census Tract 2719, Baltimore city, Maryland",793,793,793,0,0,0
1500000US245102720031,245102720031,"Block Group 1, Census Tract 2720.03, Baltimore city, Maryland",810,810,810,0,0,0
1500000US245102720032,245102720032,"Block Group 2, Census Tract 2720.03, Baltimore city, Maryland",831,831,831,0,0,0
1500000US245102720033,245102720033,"Block Group 3, Census Tract 2720.03, Baltimore city, Maryland",1494,1494,1494,0,0,0
1500000US245102720034,245102720034,"Block Group 4, Census Tract 2720.03, Baltimore city, Maryland",1818,1818,1818,0,0,0
1500000US245102720035,245102720035,"Block Group 5, Census Tract 2720.03, Baltimore city, Maryland",864,864,864,0,0,0
1500000US245102720041,245102720041,"Block Group 1, Census Tract 2720.04, Baltimore city, Maryland",1667,1667,1667,0,0,0
1500000US245102720042,245102720042,"Block Group 2, Census Tract 2720.04, Baltimore city, Maryland",2121,2121,2121,0,0,0
1500000US245102720051,245102720051,"Block Group 1, Census Tract 2720.05, Baltimore city, Maryland",1121,1121,1121,0,0,0
1500000US245102720052,245102720052,"Block Group 2, Census Tract 2720.05, Baltimore city, Maryland",930,930,930,0,0,0
1500000US245102720053,245102720053,"Block Group 3, Census Tract 2720.05, Baltimore city, Maryland",1378,1378,1378,0,0,0
1500000US245102720061,245102720061,"Block Group 1, Census Tract 2720.06, Baltimore city, Maryland",2229,2229,2229,0,0,0
1500000US245102720062,245102720062,"Block Group 2, Census Tract 2720.06, Baltimore city, Maryland",1319,1319,1319,0,0,0
1500000US245102720071,245102720071,"Block Group 1, Census Tract 2720.07, Baltimore city, Maryland",2390,2390,2390,0,0,0
1500000US245102720072,245102720072,"Block Group 2, Census Tract 2720.07, Baltimore city, Maryland",1144,1144,1144,0,0,0
1500000US245102720073,245102720073,"Block Group 3, Census Tract 2720.07, Baltimore city, Maryland",833,833,833,0,0,0
1500000US245102801011,245102801011,"Block Group 1, Census Tract 2801.01, Baltimore city, Maryland",873,873,873,0,0,0
1500000US245102801012,245102801012,"Block Group 2, Census Tract 2801.01, Baltimore city, Maryland",1295,1295,1295,0,0,0
1500000US245102801013,245102801013,"Block Group 3, Census Tract 2801.01, Baltimore city, Maryland",1058,1058,1058,0,0,0
1500000US245102801021,245102801021,"Block Group 1, Census Tract 2801.02, Baltimore city, Maryland",400,400,400,0,0,0
1500000US245102801022,245102801022,"Block Group 2, Census Tract 2801.02, Baltimore city, Maryland",1026,1026,1026,0,0,0
1500000US245102801023,245102801023,"Block Group 3, Census Tract 2801.02, Baltimore city, Maryland",988,988,988,0,0,0
1500000US245102801024,245102801024,"Block Group 4, Census Tract 2801.02, Baltimore city, Maryland",1541,1541,1541,0,0,0
1500000US245102801025,245102801025,"Block Group 5, Census Tract 2801.02, Baltimore city, Maryland",1322,1322,1322,0,0,0
1500000US245102801026,245102801026,"Block Group 6, Census Tract 2801.02, Baltimore city, Maryland",768,768,768,0,0,0
1500000US245102802001,245102802001,"Block Group 1, Census Tract 2802, Baltimore city, Maryland",1170,1170,1170,0,0,0
1500000US245102802002,245102802002,"Block Group 2, Census Tract 2802, Baltimore city, Maryland",592,592,592,0,0,0
1500000US245102802003,245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",620,620,620,0,0,0
1500000US245102802004,245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",813,813,813,0,0,0
1500000US245102802005,245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",859,859,859,0,0,0
1500000US245102802006,245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",774,774,774,0,0,0
1500000US245102803011,245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",1042,1042,1042,0,0,0
1500000US245102803012,245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",1136,1136,1136,0,0,0
1500000US245102803013,245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",1923,1923,1923,0,0,0
1500000US245102803021,245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",1328,1328,1328,0,0,0
1500000US245102803022,245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",954,954,954,0,0,0
1500000US245102804011,245102804011,"Block Group 1, Census Tract 2804.01, Baltimore city, Maryland",753,753,753,0,0,0
1500000US245102804012,245102804012,"Block Group 2, Census Tract 2804.01, Baltimore city, Maryland",599,599,599,0,0,0
1500000US245102804013,245102804013,"Block Group 3, Census Tract 2804.01, Baltimore city, Maryland",711,711,711,0,0,0
1500000US245102804014,245102804014,"Block Group 4, Census Tract 2804.01, Baltimore city, Maryland",922,922,922,0,0,0
1500000US245102804015,245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",580,580,580,0,0,0
1500000US245102804021,245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",473,473,473,0,0,0
1500000US245102804022,245102804022,"Block Group 2, Census Tract 2804.02, Baltimore city, Maryland",1101,1101,1101,0,0,0
1500000US245102804031,245102804031,"Block Group 1, Census Tract 2804.03, Baltimore city, Maryland",958,958,958,0,0,0
1500000US245102804032,245102804032,"Block Group 2, Census Tract 2804.03, Baltimore city, Maryland",1006,1006,1006,0,0,0
1500000US245102804033,245102804033,"Block Group 3, Census Tract 2804.03, Baltimore city, Maryland",1872,1872,1872,0,0,0
1500000US245102804034,245102804034,"Block Group 4, Census Tract 2804.03, Baltimore city, Maryland",580,580,580,0,0,0
1500000US245102804035,245102804035,"Block Group 5, Census Tract 2804.03, Baltimore city, Maryland",657,657,657,0,0,0
1500000US245102804041,245102804041,"Block Group 1, Census Tract 2804.04, Baltimore city, Maryland",2257,2257,2257,0,0,0
1500000US245102804042,245102804042,"Block Group 2, Census Tract 2804.04, Baltimore city, Maryland",10,10,10,0,0,0
1500000US245102805001,245102805001,"Block Group 1, Census Tract 2805, Baltimore city, Maryland",882,882,882,0,0,0
1500000US245102805002,245102805002,"Block Group 2, Census Tract 2805, Baltimore city, Maryland",1767,1767,1767,0,0,0
1500000US245102805003,245102805003,"Block Group 3, Census Tract 2805, Baltimore city, Maryland",507,507,507,0,0,0
1500000US245102805004,245102805004,"Block Group 4, Census Tract 2805, Baltimore city, Maryland",393,393,393,0,0,0
