GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
1500000US245102702001,245102702001,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",633,197,614,200,19,22
1500000US245102702002,245102702002,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",681,138,665,140,16,15
1500000US245102702003,245102702003,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",495,188,492,185,3,8
1500000US245102703011,245102703011,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",841,271,770,271,71,58
1500000US245102703012,245102703012,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",696,210,663,184,33,43
1500000US245102703013,245102703013,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",499,184,491,184,8,12
1500000US245102703014,245102703014,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",1139,242,1139,242,0,12
1500000US245102703021,245102703021,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",914,193,907,194,7,7
1500000US245102703022,245102703022,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",902,235,874,230,28,34
1500000US245102704011,245102704011,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",2291,746,2214,741,77,88
1500000US245102704012,245102704012,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",1409,680,1409,680,0,12
1500000US245102704013,245102704013,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",1674,575,1653,583,21,36
1500000US245102704014,245102704014,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",757,385,733,369,24,40
1500000US245102704021,245102704021,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",509,199,509,199,0,12
1500000US245102704022,245102704022,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",743,334,743,334,0,12
1500000US245102704023,245102704023,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",602,239,571,244,31,37
1500000US245102704024,245102704024,"Block Group 4, Census Tract 2704.02, Baltimore city, Maryland",1312,333,1312,333,0,12
1500000US245102705011,245102705011,"Block Group 1, Census Tract 2705.01, Baltimore city, Maryland",788,309,763,290,25,30
1500000US245102705012,245102705012,"Block Group 2, Census Tract 2705.01, Baltimore city, Maryland",812,230,804,231,8,16
1500000US245102705013,245102705013,"Block Group 3, Census Tract 2705.01, Baltimore city, Maryland",1255,446,1255,446,0,12
1500000US245102705014,245102705014,"Block Group 4, Census Tract 2705.01, Baltimore city, Maryland",1374,359,1364,359,10,17
1500000US245102705021,245102705021,"Block Group 1, Census Tract 2705.02, Baltimore city, Maryland",855,233,855,233,0,12
1500000US245102705022,245102705022,"Block Group 2, Census Tract 2705.02, Baltimore city, Maryland",1005,247,1005,247,0,12
1500000US245102705023,245102705023,"Block Group 3, Census Tract 2705.02, Baltimore city, Maryland",1026,293,1012,292,14,18
1500000US245102705024,245102705024,"Block Group 4, Census Tract 2705.02, Baltimore city, Maryland",1304,357,1270,345,34,48
1500000US245102706001,245102706001,"Block Group 1, Census Tract 2706, Baltimore city, Maryland",572,201,567,205,5,8
1500000US245102706002,245102706002,"Block Group 2, Census Tract 2706, Baltimore city, Maryland",1091,369,1000,361,91,85
1500000US245102706003,245102706003,"Block Group 3, Census Tract 2706, Baltimore city, Maryland",601,139,601,139,0,12
1500000US245102706004,245102706004,"Block Group 4, Census Tract 2706, Baltimore city, Maryland",1018,308,1018,308,0,12
1500000US245102706005,245102706005,"Block Group 5, Census Tract 2706, Baltimore city, Maryland",969,388,959,387,10,16
1500000US245102706006,245102706006,"Block Group 6, Census Tract 2706, Baltimore city, Maryland",424,168,411,165,13,20
1500000US245102707011,245102707011,"Block Group 1, Census Tract 2707.01, Baltimore city, Maryland",2685,208,2581,197,104,100
1500000US245102707021,245102707021,"Block Group 1, Census Tract 2707.02, Baltimore city, Maryland",624,226,624,226,0,12
1500000US245102707022,245102707022,"Block Group 2, Census Tract 2707.02, Baltimore city, Maryland",683,300,501,168,182,280
1500000US245102707023,245102707023,"Block Group 3, Census Tract 2707.02, Baltimore city, Maryland",768,203,757,201,11,17
1500000US245102707031,245102707031,"Block Group 1, Census Tract 2707.03, Baltimore city, Maryland",769,202,739,211,30,47
1500000US245102707032,245102707032,"Block Group 2, Census Tract 2707.03, Baltimore city, Maryland",892,309,892,309,0,12
1500000US245102707033,245102707033,"Block Group 3, Census Tract 2707.03, Baltimore city, Maryland",861,227,808,227,53,50
1500000US245102708011,245102708011,"Block Group 1, Census Tract 2708.01, Baltimore city, Maryland",1068,337,998,332,70,72
1500000US245102708012,245102708012,"Block Group 2, Census Tract 2708.01, Baltimore city, Maryland",1147,301,1147,301,0,12
1500000US245102708013,245102708013,"Block Group 3, Census Tract 2708.01, Baltimore city, Maryland",785,322,785,322,0,12
1500000US245102708014,245102708014,"Block Group 4, Census Tract 2708.01, Baltimore city, Maryland",1322,351,1322,351,0,12
1500000US245102708021,245102708021,"Block Group 1, Census Tract 2708.02, Baltimore city, Maryland",1212,435,1166,439,46,64
1500000US245102708022,245102708022,"Block Group 2, Census Tract 2708.02, Baltimore city, Maryland",1090,451,1090,451,0,12
1500000US245102708023,245102708023,"Block Group 3, Census Tract 2708.02, Baltimore city, Maryland",878,337,765,338,113,152
1500000US245102708024,245102708024,"Block Group 4, Census Tract 2708.02, Baltimore city, Maryland",2235,868,2211,872,24,39
1500000US245102708025,245102708025,"Block Group 5, Census Tract 2708.02, Baltimore city, Maryland",526,296,526,296,0,12
1500000US245102708031,245102708031,"Block Group 1, Census Tract 2708.03, Baltimore city, Maryland",3828,682,3819,680,9,14
1500000US245102708032,245102708032,"Block Group 2, Census Tract 2708.03, Baltimore city, Maryland",1509,408,1509,408,0,12
1500000US245102708033,245102708033,"Block Group 3, Census Tract 2708.03, Baltimore city, Maryland",1621,435,1581,433,40,65
1500000US245102708041,245102708041,"Block Group 1, Census Tract 2708.04, Baltimore city, Maryland",999,371,990,369,9,18
1500000US245102708042,245102708042,"Block Group 2, Census Tract 2708.04, Baltimore city, Maryland",678,286,678,286,0,12
1500000US245102708043,245102708043,"Block Group 3, Census Tract 2708.04, Baltimore city, Maryland",500,149,500,149,0,12
1500000US245102708044,245102708044,"Block Group 4, Census Tract 2708.04, Baltimore city, Maryland",884,294,710,175,174,267
1500000US245102708051,245102708051,"Block Group 1, Census Tract 2708.05, Baltimore city, Maryland",1159,326,1020,298,139,200
1500000US245102708052,245102708052,"Block Group 2, Census Tract 2708.05, Baltimore city, Maryland",1106,339,1026,343,80,77
1500000US245102708053,245102708053,"Block Group 3, Census Tract 2708.05, Baltimore city, Maryland",883,267,883,267,0,12
1500000US245102708054,245102708054,"Block Group 4, Census Tract 2708.05, Baltimore city, Maryland",1134,285,1122,285,12,20
1500000US245102708055,245102708055,"Block Group 5, Census Tract 2708.05, Baltimore city, Maryland",978,288,931,284,47,43
1500000US245102709011,245102709011,"Block Group 1, Census Tract 2709.01, Baltimore city, Maryland",1032,265,1030,265,2,4
1500000US245102709012,245102709012,"Block Group 2, Census Tract 2709.01, Baltimore city, Maryland",1050,374,1050,374,0,12
1500000US245102709013,245102709013,"Block Group 3, Census Tract 2709.01, Baltimore city, Maryland",1890,440,1890,440,0,12
1500000US245102709021,245102709021,"Block Group 1, Census Tract 2709.02, Baltimore city, Maryland",1815,390,1786,388,29,23
1500000US245102709022,245102709022,"Block Group 2, Census Tract 2709.02, Baltimore city, Maryland",1810,628,1763,633,47,39
1500000US245102709023,245102709023,"Block Group 3, Census Tract 2709.02, Baltimore city, Maryland",1674,409,1674,409,0,12
1500000US245102709031,245102709031,"Block Group 1, Census Tract 2709.03, Baltimore city, Maryland",2117,436,2038,417,79,47
1500000US245102709032,245102709032,"Block Group 2, Census Tract 2709.03, Baltimore city, Maryland",1185,449,1136,460,49,44
1500000US245102709033,245102709033,"Block Group 3, Census Tract 2709.03, Baltimore city, Maryland",1074,361,898,303,176,242
1500000US245102710011,245102710011,"Block Group 1, Census Tract 2710.01, Baltimore city, Maryland",843,232,843,232,0,12
1500000US245102710012,245102710012,"Block Group 2, Census Tract 2710.01, Baltimore city, Maryland",562,177,560,177,2,6
1500000US245102710013,245102710013,"Block Group 3, Census Tract 2710.01, Baltimore city, Maryland",1099,234,1093,236,6,9
1500000US245102710021,245102710021,"Block Group 1, Census Tract 2710.02, Baltimore city, Maryland",1392,428,1295,420,97,120
1500000US245102710022,245102710022,"Block Group 2, Census Tract 2710.02, Baltimore city, Maryland",845,352,845,352,0,12
1500000US245102710023,245102710023,"Block Group 3, Census Tract 2710.02, Baltimore city, Maryland",382,128,376,127,6,10
1500000US245102710024,245102710024,"Block Group 4, Census Tract 2710.02, Baltimore city, Maryland",863,347,863,347,0,12
1500000US245102710025,245102710025,"Block Group 5, Census Tract 2710.02, Baltimore city, Maryland",926,401,926,401,0,12
1500000US245102711011,245102711011,"Block Group 1, Census Tract 2711.01, Baltimore city, Maryland",835,126,819,126,16,16
1500000US245102711012,245102711012,"Block Group 2, Census Tract 2711.01, Baltimore city, Maryland",0,12,0,12,0,12
1500000US245102711013,245102711013,"Block Group 3, Census Tract 2711.01, Baltimore city, Maryland",1011,155,1011,155,0,12
1500000US245102711021,245102711021,"Block Group 1, Census Tract 2711.02, Baltimore city, Maryland",3757,627,3516,630,241,75
1500000US245102711022,245102711022,"Block Group 2, Census Tract 2711.02, Baltimore city, Maryland",782,158,749,150,33,34
1500000US245102712001,245102712001,"Block Group 1, Census Tract 2712, Baltimore city, Maryland",706,246,706,246,0,12
1500000US245102712002,245102712002,"Block Group 2, Census Tract 2712, Baltimore city, Maryland",1385,378,1365,379,20,28
1500000US245102712003,245102712003,"Block Group 3, Census Tract 2712, Baltimore city, Maryland",971,236,971,236,0,12
1500000US245102712004,245102712004,"Block Group 4, Census Tract 2712, Baltimore city, Maryland",1331,329,1281,322,50,68
1500000US245102712005,245102712005,"Block Group 5, Census Tract 2712, Baltimore city, Maryland",965,214,910,206,55,89
1500000US245102712006,245102712006,"Block Group 6, Census Tract 2712, Baltimore city, Maryland",1064,257,1054,263,10,15
1500000US245102713001,245102713001,"Block Group 1, Census Tract 2713, Baltimore city, Maryland",1407,220,1393,220,14,23
1500000US245102713002,245102713002,"Block Group 2, Census Tract 2713, Baltimore city, Maryland",589,147,589,147,0,12
1500000US245102713003,245102713003,"Block Group 3, Census Tract 2713, Baltimore city, Maryland",843,153,815,153,28,29
1500000US245102714001,245102714001,"Block Group 1, Census Tract 2714, Baltimore city, Maryland",884,155,834,152,50,47
1500000US245102714002,245102714002,"Block Group 2, Census Tract 2714, Baltimore city, Maryland",1369,185,1314,179,55,89
1500000US245102714003,245102714003,"Block Group 3, Census Tract 2714, Baltimore city, Maryland",1615,335,1554,304,61,58
1500000US245102715011,245102715011,"Block Group 1, Census Tract 2715.01, Baltimore city, Maryland",739,191,739,191,0,12
1500000US245102715012,245102715012,"Block Group 2, Census Tract 2715.01, Baltimore city, Maryland",603,149,603,149,0,12
1500000US245102715013,245102715013,"Block Group 3, Census Tract 2715.01, Baltimore city, Maryland",706,149,679,140,27,32
1500000US245102715014,245102715014,"Block Group 4, Census Tract 2715.01, Baltimore city, Maryland",984,195,873,183,111,72
1500000US245102715015,245102715015,"Block Group 5, Census Tract 2715.01, Baltimore city, Maryland",1168,203,1128,198,40,44
1500000US245102715031,245102715031,"Block Group 1, Census Tract 2715.03, Baltimore city, Maryland",913,82,897,89,16,26
1500000US245102716001,245102716001,"Block Group 1, Census Tract 2716, Baltimore city, Maryland",753,344,753,344,0,12
1500000US245102716002,245102716002,"Block Group 2, Census Tract 2716, Baltimore city, Maryland",685,241,619,224,66,97
1500000US245102716003,245102716003,"Block Group 3, Census Tract 2716, Baltimore city, Maryland",1317,544,1317,544,0,12
1500000US245102716004,245102716004,"Block Group 4, Census Tract 2716, Baltimore city, Maryland",720,317,713,316,7,17
1500000US245102716005,245102716005,"Block Group 5, Census Tract 2716, Baltimore city, Maryland",727,364,727,364,0,12
1500000US245102716006,245102716006,"Block Group 6, Census Tract 2716, Baltimore city, Maryland",1134,615,1123,608,11,19
1500000US245102717001,245102717001,"Block Group 1, Census Tract 2717, Baltimore city, Maryland",447,198,447,198,0,12
1500000US245102717002,245102717002,"Block Group 2, Census Tract 2717, Baltimore city, Maryland",370,123,370,123,0,12
1500000US245102717003,245102717003,"Block Group 3, Census Tract 2717, Baltimore city, Maryland",1170,314,1170,314,0,12
1500000US245102717004,245102717004,"Block Group 4, Census Tract 2717, Baltimore city, Maryland",1332,482,1332,482,0,12
1500000US245102717005,245102717005,"Block Group 5, Census Tract 2717, Baltimore city, Maryland",1189,394,1189,394,0,12
1500000US245102717006,245102717006,"Block Group 6, Census Tract 2717, Baltimore city, Maryland",703,408,703,408,0,12
1500000US245102718011,245102718011,"Block Group 1, Census Tract 2718.01, Baltimore city, Maryland",730,436,664,436,66,95
1500000US245102718012,245102718012,"Block Group 2, Census Tract 2718.01, Baltimore city, Maryland",1011,384,1011,384,0,12
1500000US245102718013,245102718013,"Block Group 3, Census Tract 2718.01, Baltimore city, Maryland",1715,611,1715,611,0,12
1500000US245102718021,245102718021,"Block Group 1, Census Tract 2718.02, Baltimore city, Maryland",789,398,789,398,0,12
1500000US245102718022,245102718022,"Block Group 2, Census Tract 2718.02, Baltimore city, Maryland",568,192,568,192,0,12
1500000US245102718023,245102718023,"Block Group 3, Census Tract 2718.02, Baltimore city, Maryland",501,184,462,196,39,59
1500000US245102718024,245102718024,"Block Group 4, Census Tract 2718.02, Baltimore city, Maryland",1161,271,1161,271,0,12
1500000US245102719001,245102719001,"Block Group 1, Census Tract 2719, Baltimore city, Maryland",786,193,786,193,0,12
1500000US245102719002,245102719002,"Block Group 2, Census Tract 2719, Baltimore city, Maryland",461,240,395,218,66,108
1500000US245102719003,245102719003,"Block Group 3, Census Tract 2719, Baltimore city, Maryland",1013,435,1013,435,0,12
1500000US245102719004,245102719004,"Block Group 4, Census Tract 2719, Baltimore city, Maryland",626,325,617,318,9,21
1500000US245102719005,245102719005,"Block Group 5, Census Tract 2719, Baltimore city, Maryland",1202,413,1202,413,0,12
1500000US245102720031,245102720031,"Block Group 1, Census Tract 2720.03, Baltimore city, Maryland",1154,382,1154,382,0,12
1500000US245102720032,245102720032,"Block Group 2, Census Tract 2720.03, Baltimore city, Maryland",953,419,933,421,20,32
1500000US245102720033,245102720033,"Block Group 3, Census Tract 2720.03, Baltimore city, Maryland",1660,414,1643,410,17,27
1500000US245102720034,245102720034,"Block Group 4, Census Tract 2720.03, Baltimore city, Maryland",1561,553,1561,553,0,12
1500000US245102720035,245102720035,"Block Group 5, Census Tract 2720.03, Baltimore city, Maryland",854,393,631,280,223,305
1500000US245102720041,245102720041,"Block Group 1, Census Tract 2720.04, Baltimore city, Maryland",1821,410,1821,410,0,12
1500000US245102720042,245102720042,"Block Group 2, Census Tract 2720.04, Baltimore city, Maryland",2703,504,2677,506,26,35
1500000US245102720051,245102720051,"Block Group 1, Census Tract 2720.05, Baltimore city, Maryland",1263,303,1263,303,0,12
1500000US245102720052,245102720052,"Block Group 2, Census Tract 2720.05, Baltimore city, Maryland",725,235,725,235,0,12
1500000US245102720053,245102720053,"Block Group 3, Census Tract 2720.05, Baltimore city, Maryland",1322,267,1322,267,0,12
1500000US245102720061,245102720061,"Block Group 1, Census Tract 2720.06, Baltimore city, Maryland",2187,492,2157,500,30,34
1500000US245102720062,245102720062,"Block Group 2, Census Tract 2720.06, Baltimore city, Maryland",1974,535,1821,524,153,140
1500000US245102720071,245102720071,"Block Group 1, Census Tract 2720.07, Baltimore city, Maryland",2428,630,2131,610,297,268
1500000US245102720072,245102720072,"Block Group 2, Census Tract 2720.07, Baltimore city, Maryland",1405,432,1277,430,128,176
1500000US245102720073,245102720073,"Block Group 3, Census Tract 2720.07, Baltimore city, Maryland",1125,255,1014,223,111,126
1500000US245102801011,245102801011,"Block Group 1, Census Tract 2801.01, Baltimore city, Maryland",1197,297,1080,257,117,152
1500000US245102801012,245102801012,"Block Group 2, Census Tract 2801.01, Baltimore city, Maryland",1290,328,1251,331,39,41
1500000US245102801013,245102801013,"Block Group 3, Census Tract 2801.01, Baltimore city, Maryland",1604,255,1560,267,44,63
1500000US245102801021,245102801021,"Block Group 1, Census Tract 2801.02, Baltimore city, Maryland",479,226,479,226,0,12
1500000US245102801022,245102801022,"Block Group 2, Census Tract 2801.02, Baltimore city, Maryland",832,355,795,321,37,44
1500000US245102801023,245102801023,"Block Group 3, Census Tract 2801.02, Baltimore city, Maryland",1145,588,1145,588,0,12
1500000US245102801024,245102801024,"Block Group 4, Census Tract 2801.02, Baltimore city, Maryland",1726,583,1726,583,0,12
1500000US245102801025,245102801025,"Block Group 5, Census Tract 2801.02, Baltimore city, Maryland",1023,466,1023,466,0,12
1500000US245102801026,245102801026,"Block Group 6, Census Tract 2801.02, Baltimore city, Maryland",458,234,458,234,0,12
1500000US245102802001,245102802001,"Block Group 1, Census Tract 2802, Baltimore city, Maryland",1208,335,1175,336,33,37
1500000US245102802002,245102802002,"Block Group 2, Census Tract 2802, Baltimore city, Maryland",711,327,711,327,0,12
1500000US245102802003,245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",710,422,710,422,0,12
1500000US245102802004,245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",756,289,756,289,0,12
1500000US245102802005,245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",633,223,633,223,0,12
1500000US245102802006,245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",872,404,872,404,0,12
1500000US245102803011,245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",963,264,961,264,2,4
1500000US245102803012,245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",1115,328,1115,328,0,12
1500000US245102803013,245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",1693,270,1620,249,73,78
1500000US245102803021,245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",1229,271,1214,272,15,15
1500000US245102803022,245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",892,180,892,180,0,12
1500000US245102804011,245102804011,"Block Group 1, Census Tract 2804.01, Baltimore city, Maryland",805,223,805,223,0,12
1500000US245102804012,245102804012,"Block Group 2, Census Tract 2804.01, Baltimore city, Maryland",564,141,564,141,0,12
1500000US245102804013,245102804013,"Block Group 3, Census Tract 2804.01, Baltimore city, Maryland",632,213,632,213,0,12
1500000US245102804014,245102804014,"Block Group 4, Census Tract 2804.01, Baltimore city, Maryland",1008,313,1008,313,0,12
1500000US245102804015,245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",657,226,597,211,60,76
1500000US245102804021,245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",739,259,739,259,0,12
1500000US245102804022,245102804022,"Block Group 2, Census Tract 2804.02, Baltimore city, Maryland",1173,254,1166,253,7,11
1500000US245102804031,245102804031,"Block Group 1, Census Tract 2804.03, Baltimore city, Maryland",571,291,545,287,26,38
1500000US245102804032,245102804032,"Block Group 2, Census Tract 2804.03, Baltimore city, Maryland",1065,369,1053,372,12,21
1500000US245102804033,245102804033,"Block Group 3, Census Tract 2804.03, Baltimore city, Maryland",2521,557,2322,586,199,188
1500000US245102804034,245102804034,"Block Group 4, Census Tract 2804.03, Baltimore city, Maryland",584,193,584,193,0,12
1500000US245102804035,245102804035,"Block Group 5, Census Tract 2804.03, Baltimore city, Maryland",616,288,616,288,0,12
1500000US245102804041,245102804041,"Block Group 1, Census Tract 2804.04, Baltimore city, Maryland",2329,257,2329,257,0,12
1500000US245102804042,245102804042,"Block Group 2, Census Tract 2804.04, Baltimore city, Maryland",41,49,41,49,0,12
1500000US245102805001,245102805001,"Block Group 1, Census Tract 2805, Baltimore city, Maryland",1132,264,1116,262,16,24
1500000US245102805002,245102805002,"Block Group 2, Census Tract 2805, Baltimore city, Maryland",642,237,642,237,0,12
1500000US245102805003,245102805003,"Block Group 3, Census Tract 2805, Baltimore city, Maryland",428,219,428,219,0,12
1500000US245102805004,245102805004,"Block Group 4, Census Tract 2805, Baltimore city, Maryland",397,183,397,183,0,12
