GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1500000US245102606053,245102606053,"Block Group 3, Census Tract 2606.05, Baltimore city, Maryland",1127,525,313,15,33,2,189,50
1500000US245102606054,245102606054,"Block Group 4, Census Tract 2606.05, Baltimore city, Maryland",608,499,55,6,0,5,21,22
1500000US245102606055,245102606055,"Block Group 5, Census Tract 2606.05, Baltimore city, Maryland",120,99,15,3,1,0,0,2
1500000US245102606056,245102606056,"Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",17,10,2,0,0,0,5,0
1500000US245102607001,245102607001,"Block Group 1, Census Tract 2607, Baltimore city, Maryland",1116,706,106,20,12,10,203,59
1500000US245102607002,245102607002,"Block Group 2, Census Tract 2607, Baltimore city, Maryland",1144,743,110,7,19,0,232,33
1500000US245102608001,245102608001,"Block Group 1, Census Tract 2608, Baltimore city, Maryland",1412,656,321,23,39,8,311,54
1500000US245102608002,245102608002,"Block Group 2, Census Tract 2608, Baltimore city, Maryland",1235,696,156,17,12,2,282,70
1500000US245102609001,245102609001,"Block Group 1, Census Tract 2609, Baltimore city, Maryland",958,745,45,16,32,1,87,32
1500000US245102609002,245102609002,"Block Group 2, Census Tract 2609, Baltimore city, Maryland",868,746,32,13,15,0,40,22
1500000US245102609003,245102609003,"Block Group 3, Census Tract 2609, Baltimore city, Maryland",826,736,32,0,37,0,9,12
1500000US245102610001,245102610001,"Block Group 1, Census Tract 2610, Baltimore city, Maryland",728,68,518,9,19,0,88,26
1500000US245102610002,245102610002,"Block Group 2, Census Tract 2610, Baltimore city, Maryland",693,144,349,29,9,0,147,15
1500000US245102610003,245102610003,"Block Group 3, Census Tract 2610, Baltimore city, Maryland",795,249,253,20,3,0,250,20
1500000US245102610004,245102610004,"Block Group 4, Census Tract 2610, Baltimore city, Maryland",1037,694,174,5,12,0,110,42
1500000US245102611001,245102611001,"Block Group 1, Census Tract 2611, Baltimore city, Maryland",816,676,48,19,17,5,29,22
1500000US245102611002,245102611002,"Block Group 2, Census Tract 2611, Baltimore city, Maryland",1135,1022,36,5,36,0,2,34
1500000US245102701011,245102701011,"Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",720,502,189,3,7,0,6,13
1500000US245102701012,245102701012,"Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",978,252,653,3,12,0,6,52
1500000US245102701021,245102701021,"Block Group 1, Census Tract 2701.02, Baltimore city, Maryland",797,212,566,1,4,1,3,10
1500000US245102701022,245102701022,"Block Group 2, Census Tract 2701.02, Baltimore city, Maryland",836,172,631,4,3,0,2,24
1500000US245102701023,245102701023,"Block Group 3, Census Tract 2701.02, Baltimore city, Maryland",938,169,712,2,7,0,17,31
1500000US245102701024,245102701024,"Block Group 4, Census Tract 2701.02, Baltimore city, Maryland",1178,367,767,3,6,0,5,30
1500000US245102702001,245102702001,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",595,330,244,0,2,0,6,13
1500000US245102702002,245102702002,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",671,378,231,1,14,0,16,31
1500000US245102702003,245102702003,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",648,309,310,12,3,0,1,13
1500000US245102703011,245102703011,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",667,313,324,2,1,0,11,16
1500000US245102703012,245102703012,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",794,313,423,3,24,0,10,21
1500000US245102703013,245102703013,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",578,99,451,2,2,1,0,23
1500000US245102703014,245102703014,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",1109,330,741,2,9,0,10,17
1500000US245102703021,245102703021,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",875,380,443,2,17,0,8,25
1500000US245102703022,245102703022,"Block Group 2, Census Tract 2703.02, Baltimore city, Maryland",889,379,471,2,10,0,9,18
1500000US245102704011,245102704011,"Block Group 1, Census Tract 2704.01, Baltimore city, Maryland",1969,646,1216,16,20,1,16,54
1500000US245102704012,245102704012,"Block Group 2, Census Tract 2704.01, Baltimore city, Maryland",1420,447,923,10,12,0,6,22
1500000US245102704013,245102704013,"Block Group 3, Census Tract 2704.01, Baltimore city, Maryland",1199,210,935,1,13,0,19,21
1500000US245102704014,245102704014,"Block Group 4, Census Tract 2704.01, Baltimore city, Maryland",824,257,534,0,5,0,7,21
1500000US245102704021,245102704021,"Block Group 1, Census Tract 2704.02, Baltimore city, Maryland",677,249,392,1,1,0,8,26
1500000US245102704022,245102704022,"Block Group 2, Census Tract 2704.02, Baltimore city, Maryland",701,337,332,3,10,0,4,15
1500000US245102704023,245102704023,"Block Group 3, Census Tract 2704.02, Baltimore city, Maryland",641,311,292,0,25,0,2,11
1500000US245102704024,245102704024,"Block Group 4, Census Tract 2704.02, Baltimore city, Maryland",1210,535,624,2,9,0,7,33
1500000US245102705011,245102705011,"Block Group 1, Census Tract 2705.01, Baltimore city, Maryland",754,559,143,7,15,0,19,11
1500000US245102705012,245102705012,"Block Group 2, Census Tract 2705.01, Baltimore city, Maryland",901,704,160,4,8,1,16,8
1500000US245102705013,245102705013,"Block Group 3, Census Tract 2705.01, Baltimore city, Maryland",1180,636,510,1,12,0,6,15
1500000US245102705014,245102705014,"Block Group 4, Census Tract 2705.01, Baltimore city, Maryland",1585,943,567,2,9,0,31,33
1500000US245102705021,245102705021,"Block Group 1, Census Tract 2705.02, Baltimore city, Maryland",995,442,509,4,10,0,9,21
1500000US245102705022,245102705022,"Block Group 2, Census Tract 2705.02, Baltimore city, Maryland",1308,471,748,15,20,1,8,45
1500000US245102705023,245102705023,"Block Group 3, Census Tract 2705.02, Baltimore city, Maryland",970,480,456,4,8,4,1,17
1500000US245102705024,245102705024,"Block Group 4, Census Tract 2705.02, Baltimore city, Maryland",1088,581,422,3,26,0,14,42
1500000US245102706001,245102706001,"Block Group 1, Census Tract 2706, Baltimore city, Maryland",542,270,237,0,15,0,0,20
1500000US245102706002,245102706002,"Block Group 2, Census Tract 2706, Baltimore city, Maryland",865,430,378,0,12,1,12,32
1500000US245102706003,245102706003,"Block Group 3, Census Tract 2706, Baltimore city, Maryland",971,356,579,0,8,0,10,18
1500000US245102706004,245102706004,"Block Group 4, Census Tract 2706, Baltimore city, Maryland",947,517,371,0,13,0,11,35
1500000US245102706005,245102706005,"Block Group 5, Census Tract 2706, Baltimore city, Maryland",638,124,480,2,9,0,16,7
1500000US245102706006,245102706006,"Block Group 6, Census Tract 2706, Baltimore city, Maryland",642,85,545,0,4,0,1,7
1500000US245102707011,245102707011,"Block Group 1, Census Tract 2707.01, Baltimore city, Maryland",2583,57,2436,11,7,0,18,54
1500000US245102707021,245102707021,"Block Group 1, Census Tract 2707.02, Baltimore city, Maryland",685,14,644,1,1,0,3,22
1500000US245102707022,245102707022,"Block Group 2, Census Tract 2707.02, Baltimore city, Maryland",824,179,603,3,14,0,8,17
1500000US245102707023,245102707023,"Block Group 3, Census Tract 2707.02, Baltimore city, Maryland",824,427,352,6,8,0,5,26
1500000US245102707031,245102707031,"Block Group 1, Census Tract 2707.03, Baltimore city, Maryland",933,651,214,5,11,0,34,18
1500000US245102707032,245102707032,"Block Group 2, Census Tract 2707.03, Baltimore city, Maryland",993,626,302,1,10,1,18,35
1500000US245102707033,245102707033,"Block Group 3, Census Tract 2707.03, Baltimore city, Maryland",972,451,495,0,9,0,10,7
1500000US245102708011,245102708011,"Block Group 1, Census Tract 2708.01, Baltimore city, Maryland",954,99,820,1,10,1,6,17
1500000US245102708012,245102708012,"Block Group 2, Census Tract 2708.01, Baltimore city, Maryland",943,112,805,6,6,0,5,9
1500000US245102708013,245102708013,"Block Group 3, Census Tract 2708.01, Baltimore city, Maryland",897,93,774,1,9,0,6,14
1500000US245102708014,245102708014,"Block Group 4, Census Tract 2708.01, Baltimore city, Maryland",1257,203,992,0,24,0,13,25
1500000US245102708021,245102708021,"Block Group 1, Census Tract 2708.02, Baltimore city, Maryland",856,65,769,1,8,0,0,13
1500000US245102708022,245102708022,"Block Group 2, Census Tract 2708.02, Baltimore city, Maryland",1162,34,1073,0,9,0,10,36
1500000US245102708023,245102708023,"Block Group 3, Census Tract 2708.02, Baltimore city, Maryland",759,14,719,3,4,0,7,12
1500000US245102708024,245102708024,"Block Group 4, Census Tract 2708.02, Baltimore city, Maryland",1370,54,1261,1,10,4,4,36
1500000US245102708025,245102708025,"Block Group 5, Census Tract 2708.02, Baltimore city, Maryland",845,35,795,2,2,0,0,11
1500000US245102708031,245102708031,"Block Group 1, Census Tract 2708.03, Baltimore city, Maryland",2571,136,2379,0,13,0,8,35
1500000US245102708032,245102708032,"Block Group 2, Census Tract 2708.03, Baltimore city, Maryland",1679,140,1396,3,102,0,8,30
1500000US245102708033,245102708033,"Block Group 3, Census Tract 2708.03, Baltimore city, Maryland",2018,241,1738,1,7,0,6,25
1500000US245102708041,245102708041,"Block Group 1, Census Tract 2708.04, Baltimore city, Maryland",976,292,496,1,46,5,98,38
1500000US245102708042,245102708042,"Block Group 2, Census Tract 2708.04, Baltimore city, Maryland",589,179,378,2,11,0,2,17
1500000US245102708043,245102708043,"Block Group 3, Census Tract 2708.04, Baltimore city, Maryland",632,493,102,0,19,3,5,10
1500000US245102708044,245102708044,"Block Group 4, Census Tract 2708.04, Baltimore city, Maryland",607,360,190,2,26,0,19,10
1500000US245102708051,245102708051,"Block Group 1, Census Tract 2708.05, Baltimore city, Maryland",1038,65,928,13,4,0,6,22
1500000US245102708052,245102708052,"Block Group 2, Census Tract 2708.05, Baltimore city, Maryland",924,30,877,5,0,1,1,10
1500000US245102708053,245102708053,"Block Group 3, Census Tract 2708.05, Baltimore city, Maryland",1011,77,898,3,4,0,11,18
1500000US245102708054,245102708054,"Block Group 4, Census Tract 2708.05, Baltimore city, Maryland",988,76,872,1,17,0,0,22
1500000US245102708055,245102708055,"Block Group 5, Census Tract 2708.05, Baltimore city, Maryland",991,303,659,2,7,1,4,15
1500000US245102709011,245102709011,"Block Group 1, Census Tract 2709.01, Baltimore city, Maryland",955,30,903,1,13,0,1,7
1500000US245102709012,245102709012,"Block Group 2, Census Tract 2709.01, Baltimore city, Maryland",1128,22,1084,0,0,0,12,10
1500000US245102709013,245102709013,"Block Group 3, Census Tract 2709.01, Baltimore city, Maryland",1960,29,1873,6,5,0,8,39
1500000US245102709021,245102709021,"Block Group 1, Census Tract 2709.02, Baltimore city, Maryland",1871,72,1762,1,8,0,6,22
1500000US245102709022,245102709022,"Block Group 2, Census Tract 2709.02, Baltimore city, Maryland",1339,147,1146,4,6,0,7,29
1500000US245102709023,245102709023,"Block Group 3, Census Tract 2709.02, Baltimore city, Maryland",1544,53,1461,5,3,0,3,19
1500000US245102709031,245102709031,"Block Group 1, Census Tract 2709.03, Baltimore city, Maryland",2460,58,2342,3,20,1,3,33
1500000US245102709032,245102709032,"Block Group 2, Census Tract 2709.03, Baltimore city, Maryland",1248,286,880,2,16,2,27,35
1500000US245102709033,245102709033,"Block Group 3, Census Tract 2709.03, Baltimore city, Maryland",895,42,795,1,3,0,30,24
1500000US245102710011,245102710011,"Block Group 1, Census Tract 2710.01, Baltimore city, Maryland",819,16,782,4,6,0,2,9
1500000US245102710012,245102710012,"Block Group 2, Census Tract 2710.01, Baltimore city, Maryland",558,18,526,2,1,0,0,11
1500000US245102710013,245102710013,"Block Group 3, Census Tract 2710.01, Baltimore city, Maryland",921,33,859,1,0,0,11,17
1500000US245102710021,245102710021,"Block Group 1, Census Tract 2710.02, Baltimore city, Maryland",1206,25,1167,1,2,0,3,8
1500000US245102710022,245102710022,"Block Group 2, Census Tract 2710.02, Baltimore city, Maryland",676,6,649,8,2,0,0,11
1500000US245102710023,245102710023,"Block Group 3, Census Tract 2710.02, Baltimore city, Maryland",566,24,516,6,2,0,4,14
1500000US245102710024,245102710024,"Block Group 4, Census Tract 2710.02, Baltimore city, Maryland",775,50,702,4,0,0,1,18
1500000US245102710025,245102710025,"Block Group 5, Census Tract 2710.02, Baltimore city, Maryland",909,20,864,3,2,0,5,15
1500000US245102711011,245102711011,"Block Group 1, Census Tract 2711.01, Baltimore city, Maryland",1045,627,306,1,82,0,9,20
1500000US245102711012,245102711012,"Block Group 2, Census Tract 2711.01, Baltimore city, Maryland",15,13,0,0,2,0,0,0
1500000US245102711013,245102711013,"Block Group 3, Census Tract 2711.01, Baltimore city, Maryland",986,531,398,1,24,0,7,25
1500000US245102711021,245102711021,"Block Group 1, Census Tract 2711.02, Baltimore city, Maryland",3636,3166,190,7,124,1,42,106
1500000US245102711022,245102711022,"Block Group 2, Census Tract 2711.02, Baltimore city, Maryland",889,643,199,0,17,0,12,18
1500000US245102712001,245102712001,"Block Group 1, Census Tract 2712, Baltimore city, Maryland",660,591,36,3,15,0,3,12
1500000US245102712002,245102712002,"Block Group 2, Census Tract 2712, Baltimore city, Maryland",1231,853,286,5,38,0,8,41
1500000US245102712003,245102712003,"Block Group 3, Census Tract 2712, Baltimore city, Maryland",974,848,71,1,26,0,5,23
1500000US245102712004,245102712004,"Block Group 4, Census Tract 2712, Baltimore city, Maryland",932,849,23,0,36,0,9,15
1500000US245102712005,245102712005,"Block Group 5, Census Tract 2712, Baltimore city, Maryland",1008,853,117,3,24,0,1,10
1500000US245102712006,245102712006,"Block Group 6, Census Tract 2712, Baltimore city, Maryland",1298,1086,110,2,69,0,3,28
1500000US245102713001,245102713001,"Block Group 1, Census Tract 2713, Baltimore city, Maryland",1426,968,169,1,262,0,1,25
1500000US245102713002,245102713002,"Block Group 2, Census Tract 2713, Baltimore city, Maryland",558,488,23,0,23,0,4,20
1500000US245102713003,245102713003,"Block Group 3, Census Tract 2713, Baltimore city, Maryland",807,757,8,1,23,0,6,12
1500000US245102714001,245102714001,"Block Group 1, Census Tract 2714, Baltimore city, Maryland",836,632,161,9,16,1,5,12
1500000US245102714002,245102714002,"Block Group 2, Census Tract 2714, Baltimore city, Maryland",1237,1142,28,2,25,0,6,34
1500000US245102714003,245102714003,"Block Group 3, Census Tract 2714, Baltimore city, Maryland",1657,1130,112,3,352,0,14,46
1500000US245102715011,245102715011,"Block Group 1, Census Tract 2715.01, Baltimore city, Maryland",708,607,60,0,18,0,7,16
1500000US245102715012,245102715012,"Block Group 2, Census Tract 2715.01, Baltimore city, Maryland",525,415,66,3,14,3,0,24
1500000US245102715013,245102715013,"Block Group 3, Census Tract 2715.01, Baltimore city, Maryland",693,611,41,0,19,0,3,19
1500000US245102715014,245102715014,"Block Group 4, Census Tract 2715.01, Baltimore city, Maryland",1050,871,111,2,22,0,16,28
1500000US245102715015,245102715015,"Block Group 5, Census Tract 2715.01, Baltimore city, Maryland",1207,917,151,3,97,0,4,35
1500000US245102715031,245102715031,"Block Group 1, Census Tract 2715.03, Baltimore city, Maryland",856,725,85,0,25,1,5,15
1500000US245102716001,245102716001,"Block Group 1, Census Tract 2716, Baltimore city, Maryland",773,4,751,4,0,0,0,14
1500000US245102716002,245102716002,"Block Group 2, Census Tract 2716, Baltimore city, Maryland",884,16,841,5,7,0,4,11
1500000US245102716003,245102716003,"Block Group 3, Census Tract 2716, Baltimore city, Maryland",740,30,702,3,0,0,0,5
1500000US245102716004,245102716004,"Block Group 4, Census Tract 2716, Baltimore city, Maryland",870,21,828,2,6,0,1,12
1500000US245102716005,245102716005,"Block Group 5, Census Tract 2716, Baltimore city, Maryland",466,8,443,9,0,0,3,3
1500000US245102716006,245102716006,"Block Group 6, Census Tract 2716, Baltimore city, Maryland",790,24,748,5,0,0,0,13
1500000US245102717001,245102717001,"Block Group 1, Census Tract 2717, Baltimore city, Maryland",452,155,287,4,1,0,0,5
1500000US245102717002,245102717002,"Block Group 2, Census Tract 2717, Baltimore city, Maryland",940,15,905,0,1,0,11,8
1500000US245102717003,245102717003,"Block Group 3, Census Tract 2717, Baltimore city, Maryland",971,22,921,6,5,0,6,11
1500000US245102717004,245102717004,"Block Group 4, Census Tract 2717, Baltimore city, Maryland",1402,52,1330,1,0,0,3,16
1500000US245102717005,245102717005,"Block Group 5, Census Tract 2717, Baltimore city, Maryland",1340,24,1281,1,3,0,3,28
1500000US245102717006,245102717006,"Block Group 6, Census Tract 2717, Baltimore city, Maryland",543,4,529,0,5,0,2,3
1500000US245102718011,245102718011,"Block Group 1, Census Tract 2718.01, Baltimore city, Maryland",783,4,758,0,3,0,4,14
1500000US245102718012,245102718012,"Block Group 2, Census Tract 2718.01, Baltimore city, Maryland",1046,15,1003,2,5,0,1,20
1500000US245102718013,245102718013,"Block Group 3, Census Tract 2718.01, Baltimore city, Maryland",1346,21,1295,1,2,0,7,20
1500000US245102718021,245102718021,"Block Group 1, Census Tract 2718.02, Baltimore city, Maryland",458,5,446,1,1,0,1,4
1500000US245102718022,245102718022,"Block Group 2, Census Tract 2718.02, Baltimore city, Maryland",608,3,595,1,0,0,4,5
1500000US245102718023,245102718023,"Block Group 3, Census Tract 2718.02, Baltimore city, Maryland",717,16,677,1,0,0,1,22
1500000US245102718024,245102718024,"Block Group 4, Census Tract 2718.02, Baltimore city, Maryland",1210,15,1173,0,0,0,8,14
1500000US245102719001,245102719001,"Block Group 1, Census Tract 2719, Baltimore city, Maryland",746,408,296,2,12,0,5,23
1500000US245102719002,245102719002,"Block Group 2, Census Tract 2719, Baltimore city, Maryland",672,76,569,4,3,0,9,11
1500000US245102719003,245102719003,"Block Group 3, Census Tract 2719, Baltimore city, Maryland",829,156,643,4,1,0,9,16
1500000US245102719004,245102719004,"Block Group 4, Census Tract 2719, Baltimore city, Maryland",733,123,589,1,4,0,6,10
1500000US245102719005,245102719005,"Block Group 5, Census Tract 2719, Baltimore city, Maryland",793,39,733,1,1,0,6,13
1500000US245102720031,245102720031,"Block Group 1, Census Tract 2720.03, Baltimore city, Maryland",810,676,94,0,17,3,15,5
1500000US245102720032,245102720032,"Block Group 2, Census Tract 2720.03, Baltimore city, Maryland",831,536,196,1,74,0,3,21
1500000US245102720033,245102720033,"Block Group 3, Census Tract 2720.03, Baltimore city, Maryland",1494,619,822,1,9,0,15,28
1500000US245102720034,245102720034,"Block Group 4, Census Tract 2720.03, Baltimore city, Maryland",1818,1394,368,0,13,0,15,28
1500000US245102720035,245102720035,"Block Group 5, Census Tract 2720.03, Baltimore city, Maryland",864,711,124,0,10,1,7,11
1500000US245102720041,245102720041,"Block Group 1, Census Tract 2720.04, Baltimore city, Maryland",1667,1288,206,6,133,7,6,21
1500000US245102720042,245102720042,"Block Group 2, Census Tract 2720.04, Baltimore city, Maryland",2121,1651,344,2,91,0,11,22
1500000US245102720051,245102720051,"Block Group 1, Census Tract 2720.05, Baltimore city, Maryland",1121,925,166,0,13,0,1,16
1500000US245102720052,245102720052,"Block Group 2, Census Tract 2720.05, Baltimore city, Maryland",930,855,64,0,3,0,5,3
1500000US245102720053,245102720053,"Block Group 3, Census Tract 2720.05, Baltimore city, Maryland",1378,910,294,2,118,0,32,22
1500000US245102720061,245102720061,"Block Group 1, Census Tract 2720.06, Baltimore city, Maryland",2229,946,1226,5,7,3,15,27
1500000US245102720062,245102720062,"Block Group 2, Census Tract 2720.06, Baltimore city, Maryland",1319,825,468,0,1,0,9,16
1500000US245102720071,245102720071,"Block Group 1, Census Tract 2720.07, Baltimore city, Maryland",2390,873,1027,18,61,18,344,49
1500000US245102720072,245102720072,"Block Group 2, Census Tract 2720.07, Baltimore city, Maryland",1144,446,547,5,76,10,41,19
1500000US245102720073,245102720073,"Block Group 3, Census Tract 2720.07, Baltimore city, Maryland",833,317,456,4,13,0,21,22
1500000US245102801011,245102801011,"Block Group 1, Census Tract 2801.01, Baltimore city, Maryland",873,61,755,2,2,0,27,26
1500000US245102801012,245102801012,"Block Group 2, Census Tract 2801.01, Baltimore city, Maryland",1295,87,1126,7,24,2,25,24
1500000US245102801013,245102801013,"Block Group 3, Census Tract 2801.01, Baltimore city, Maryland",1058,22,1016,0,5,0,2,13
1500000US245102801021,245102801021,"Block Group 1, Census Tract 2801.02, Baltimore city, Maryland",400,20,369,0,0,0,4,7
1500000US245102801022,245102801022,"Block Group 2, Census Tract 2801.02, Baltimore city, Maryland",1026,23,980,7,3,0,4,9
1500000US245102801023,245102801023,"Block Group 3, Census Tract 2801.02, Baltimore city, Maryland",988,22,941,3,3,0,8,11
1500000US245102801024,245102801024,"Block Group 4, Census Tract 2801.02, Baltimore city, Maryland",1541,28,1479,6,5,0,1,22
1500000US245102801025,245102801025,"Block Group 5, Census Tract 2801.02, Baltimore city, Maryland",1322,11,1267,6,1,0,7,30
1500000US245102801026,245102801026,"Block Group 6, Census Tract 2801.02, Baltimore city, Maryland",768,1,749,1,1,0,12,4
1500000US245102802001,245102802001,"Block Group 1, Census Tract 2802, Baltimore city, Maryland",1170,43,1107,0,7,0,0,13
1500000US245102802002,245102802002,"Block Group 2, Census Tract 2802, Baltimore city, Maryland",592,15,572,1,1,0,2,1
1500000US245102802003,245102802003,"Block Group 3, Census Tract 2802, Baltimore city, Maryland",620,17,586,0,2,0,0,15
1500000US245102802004,245102802004,"Block Group 4, Census Tract 2802, Baltimore city, Maryland",813,31,756,2,3,0,7,14
1500000US245102802005,245102802005,"Block Group 5, Census Tract 2802, Baltimore city, Maryland",859,38,798,2,0,0,8,13
1500000US245102802006,245102802006,"Block Group 6, Census Tract 2802, Baltimore city, Maryland",774,23,714,4,8,0,6,19
1500000US245102803011,245102803011,"Block Group 1, Census Tract 2803.01, Baltimore city, Maryland",1042,73,950,3,1,0,6,9
1500000US245102803012,245102803012,"Block Group 2, Census Tract 2803.01, Baltimore city, Maryland",1136,79,1035,4,5,0,5,8
1500000US245102803013,245102803013,"Block Group 3, Census Tract 2803.01, Baltimore city, Maryland",1923,205,1654,4,13,0,19,28
1500000US245102803021,245102803021,"Block Group 1, Census Tract 2803.02, Baltimore city, Maryland",1328,18,1285,3,0,0,6,16
1500000US245102803022,245102803022,"Block Group 2, Census Tract 2803.02, Baltimore city, Maryland",954,73,854,3,5,0,3,16
1500000US245102804011,245102804011,"Block Group 1, Census Tract 2804.01, Baltimore city, Maryland",753,115,607,0,5,0,1,25
1500000US245102804012,245102804012,"Block Group 2, Census Tract 2804.01, Baltimore city, Maryland",599,204,383,2,2,1,0,7
1500000US245102804013,245102804013,"Block Group 3, Census Tract 2804.01, Baltimore city, Maryland",711,87,604,2,2,0,5,11
1500000US245102804014,245102804014,"Block Group 4, Census Tract 2804.01, Baltimore city, Maryland",922,52,841,0,13,0,4,12
1500000US245102804015,245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",580,43,532,0,0,0,0,5
1500000US245102804021,245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",473,14,442,8,3,0,1,5
1500000US245102804022,245102804022,"Block Group 2, Census Tract 2804.02, Baltimore city, Maryland",1101,5,1078,1,0,0,4,13
1500000US245102804031,245102804031,"Block Group 1, Census Tract 2804.03, Baltimore city, Maryland",958,58,882,2,3,2,2,9
1500000US245102804032,245102804032,"Block Group 2, Census Tract 2804.03, Baltimore city, Maryland",1006,192,772,0,14,3,14,11
1500000US245102804033,245102804033,"Block Group 3, Census Tract 2804.03, Baltimore city, Maryland",1872,597,1205,3,14,1,8,44
1500000US245102804034,245102804034,"Block Group 4, Census Tract 2804.03, Baltimore city, Maryland",580,206,342,6,10,0,4,12
1500000US245102804035,245102804035,"Block Group 5, Census Tract 2804.03, Baltimore city, Maryland",657,247,367,1,12,2,0,28
1500000US245102804041,245102804041,"Block Group 1, Census Tract 2804.04, Baltimore city, Maryland",2257,110,2100,9,7,0,5,26
1500000US245102804042,245102804042,"Block Group 2, Census Tract 2804.04, Baltimore city, Maryland",10,3,7,0,0,0,0,0
1500000US245102805001,245102805001,"Block Group 1, Census Tract 2805, Baltimore city, Maryland",882,46,728,1,91,0,1,15
1500000US245102805002,245102805002,"Block Group 2, Census Tract 2805, Baltimore city, Maryland",1767,204,1527,2,3,2,14,15
1500000US245102805003,245102805003,"Block Group 3, Census Tract 2805, Baltimore city, Maryland",507,19,456,1,17,0,0,14
1500000US245102805004,245102805004,"Block Group 4, Census Tract 2805, Baltimore city, Maryland",393,4,387,0,0,0,0,2
